,product_id,product_name,reviewer,rating,review_date,advantages,disadvantages,comment,purchase_state
3938,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Елена,5,"25 мая, 11:02","Оченььхорошие, плотные пакеты",,,Выкупили
149,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Покупатель Wildberries,5,"18 июня, 18:33",Отличные летние джинсы. И цвет и размер соответствуют. Заказала ещё черные.,,,Выкупили
7754,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Дмитрий,5,"19 июня, 00:38",Отличный,,,Выкупили
7964,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Алия,5,"16 июня, 22:29",Все понравилось,,,Выкупили
4092,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Елена,5,"16 мая, 08:21","Набор просто 🔥🔥🔥🔥🔥 !!! Насос маленький , но мощный. Можно даже в путешествие упаковать вещи , чтобы меньше места занимали в чемодане и взять насос с собой !!!",,,Выкупили
1483,183948489,Подарочный набор бокалов с надписью,Наталья,5,"10 июня, 20:33","Всё пришло целое, аккуратно упаковано. Товар полностью соответствует тому, что заявлено",,,Выкупили
6844,135895113,Блузка боди с длинным рукавом,Ирина,5,"24 декабря 2023, 18:45",,,"Размер соответствует, качество трикотажа приятное, шелковистая текстура, красивое боди!",
1408,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Дарья,5,"19 июня, 01:13","Суперские памперсы , не протекают и не давят , пробовали другие фирмы, но остаговились на этой , приятная цена и качество",,,Выкупили
9702,35778729,"Жиросжигатель для похудения капсулы, БАД",Асия,5,"Сегодня, 07:48",Мне понравился,,"Отличные капсулы. Курс прошла успешно, эффект понравился. До желаемого результата пока не дошла, заказала еще на курс, думаю будет достаточно. Спасибо продавцу.",Выкупили
12224,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Диана,5,"10 марта, 16:22",Внешний вид. Упаковка. Качество исполнения.,замечаний нет,"Заказывала в подарок. Пришло в срок. Упаковка не повреждена, фужеры целы. Получатель довольна. К покупке рекомендую!",Выкупили
221,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Анна,1,"15 июня, 23:04",Вообще не соответствует размеру,,,Вернули
8507,28923876,Блузка базовая,Людмила,5,"11 июня, 17:59","Приятный цвет. Под пиджак и брюки отлично. Стильно. Спасибо продавцу.
Товар соответствует заявленному.",,,Выкупили
8563,28923876,Блузка базовая,Вера,3,"09 июня, 14:46",,"Прислали не тот цвет, который заказывала, да ещё и брак в пошиве. Почему-то бейка по вороту заканчивается на плече, шов не ровный, ткань вытянута и на плече поднимается с одной стороны. Почему бы не сделать стыковку бейки на спине? Однозначно возврат",,Вернули
6224,135895113,Блузка боди с длинным рукавом,Марина,5,"09 мая, 23:54","Все как на фото,размер соответствует",,,Выкупили
937,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Екатерина,5,"Вчера, 11:57",Всё отлично беру только этой марки. 👍 Раздражений нет хорошо впитывают.,,,Выкупили
8802,28923876,Блузка базовая,Валерия,5,"26 мая, 16:19",Хорошая блузка. Выбрала в другом цвете,,,Отказались
9231,31299196,Гидрофильное гель масло для умывания и снятия макияжа,Наталья,5,"21 июня, 09:30",,,Макияж смывает. Запах приятный,Выкупили
3488,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Валерия,1,"19 июня, 01:14",,Все пакеты бракованные,"Вакумировала зимние вещи и убрала , потом приношу партию а все пакеты набрали воздуха , а пакеты другого продавца который год туда сюда пользуемся и держат . Просто деньги на ветер ((",Выкупили
8196,10147914,Офисная базовая блузка,Мария,5,"22 июня, 13:48",Благородный цвет.,"Доставлена скомканая, мятая.","Блузка красивая, мне нравится.",Выкупили
5861,142199442,Емкость для сыпучих продуктов баночки c наклейками,Кристина,5,"13 марта, 17:27",Баночки очень классные)) пришли все в целости) спасибо продавцу),,,Выкупили
457,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Покупатель Wildberries,5,"03 июня, 19:27","Джинсы норм, подошли на размер меньше, поэтому отказ",,,Отказались
4170,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Елена,5,"12 мая, 16:57","Прочные, хорошие.",,,Выкупили
6664,135895113,Блузка боди с длинным рукавом,Мелех,4,"21 марта 2024, 12:59",,,"В общем всё очень круто, только очень неудобная застёжка.Каждый раз надевая , понимаешь,что в туалет ты уже не сходишь 😂",
333,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Татьяна,5,"09 июня, 22:50",,,"Джинсы супер. Жаль, что не подошёл размер",Отказались
12117,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Анна,5,"14 марта, 15:49","Красивая упаковка! Бокалы качественные, дарила родителям на годовщину",,,Выкупили
7322,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Владимир,5,"23 июня, 15:15",Отличный товар!,,Спасибо!,Выкупили
2631,3932186,Мультибокс для овощерезки «Практика»,Виталий,4,"23 апреля, 19:04",,Очень опасно.ножи острые,Надо быть осторожным,Выкупили
5802,142199442,Емкость для сыпучих продуктов баночки c наклейками,Екатерина,5,"19 марта, 21:44","Отличные баночки, пришли все целые) спасибо большое 💖",,,Выкупили
5259,142199442,Емкость для сыпучих продуктов баночки c наклейками,Марина,5,"13 июня, 17:55",Баночки чудо,,,Выкупили
4972,160599645,Весы напольные электронные с приложением для дома 180 кг,Алексей,5,"22 июня, 05:18","Пришло все целое , приятно что сразу положили батарейки к вескм",,,Выкупили
6954,135895113,Блузка боди с длинным рукавом,Оксана,5,"25 октября 2023, 19:06",,,"Смотрится интересно, эффектно. По размеру подошло.",
9211,31299196,Гидрофильное гель масло для умывания и снятия макияжа,Мария,5,"21 июня, 15:28",Идеальное гидрофильное масло!!!!!,,,Выкупили
7342,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Наталья,5,"23 июня, 10:57","Пока не пробовала, упаковано хорошо 👍",,,Выкупили
450,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Ольга,4,"03 июня, 21:42",,"Ну, очень высокая посадка, выше пупка на 5 см☺️",,Выкупили
4148,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Лора,3,"13 мая, 15:25",,,"Ну во первых ,прислали не то ,что заявлено ,на фото синие крыжки ,тут белые .Зажимы просто в общем пакете в рассыпуху от того и 5 пакетов,а зажимов 4...отказ",Отказались
5082,160599645,Весы напольные электронные с приложением для дома 180 кг,Наталья,5,"21 июня, 08:40",Все работает.,,,Выкупили
3470,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Светлана,5,"19 июня, 22:59","Отличные пакеты для вещей , очень удобные",,,Выкупили
6720,135895113,Блузка боди с длинным рукавом,Анжела,5,"24 февраля 2024, 00:09",,,Класс,
2968,3932186,Мультибокс для овощерезки «Практика»,Покупатель Wildberries,5,"16 февраля, 12:15","Соответствует, все хорошо",,,Выкупили
1586,183948489,Подарочный набор бокалов с надписью,Стефанида,5,"22 мая, 18:56",Качествено,,,Выкупили
7375,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Екатерина,5,"22 июня, 22:36","Пришло все целое, хорошо упаковано. Вкусный, мне понравился.",,,Выкупили
10863,35778729,"Жиросжигатель для похудения капсулы, БАД",Наталия,5,"23 июня, 23:58",,,"Жировые отложения начали таять на глазах, а я чувствую себя легче и энергичнее. Я в восторге.",Выкупили
12199,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Наталья,5,"11 марта, 11:59",,,"Пошёл на подарок, целый без трещин, ровный аккуратный, согласно описанию, рекомендую 👍",Выкупили
8948,31299196,Гидрофильное гель масло для умывания и снятия макияжа,Анастасия,3,"Вчера, 22:04",,,"Никакие черные точки не убирает, смывает макияж не сильный",Выкупили
10697,35778729,"Жиросжигатель для похудения капсулы, БАД",Надя,5,"Сегодня, 02:22",Хороший состав,,"Это лучшее средство для похудения, которое мне когда-либо доводилось попробовать! Эффект просто бомбический! Результат за месяц, минус 4,9 кг! Я до сих пор в легком шоке. Счастью моему нет предела! Наконец у меня это получилось!",Выкупили
290,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Анастасия,5,"12 июня, 14:43",Хорошие джинсы,Всё ок,"Отказ, так как оказались велики, перезаказ.",Отказались
9810,35778729,"Жиросжигатель для похудения капсулы, БАД",Кристина,5,"Вчера, 19:44",,Нету,"Рекомендую, весы стали показывать минус ,особо диет не держу, но ввела в рацион эти капсулы",Выкупили
8354,28923876,Блузка базовая,Наталья,5,"18 июня, 22:47",Качество хорошее,,,Выкупили
4490,160599645,Весы напольные электронные с приложением для дома 180 кг,Хадижат,5,"Вчера, 23:15",Весы рабочие пришли в срок,,,Выкупили
10284,35778729,"Жиросжигатель для похудения капсулы, БАД",Полина,5,"22 июня, 18:52",,,"Доставка быстрая , упаковка целая , надеюсь будет эффективный",Выкупили
8539,28923876,Блузка базовая,Евгения,4,"10 июня, 11:36",,"Показалась на мне громоздкой, большеватой",,Отказались
1954,183948489,Подарочный набор бокалов с надписью,Ирина,5,"20 марта, 11:13",,,"Бокалы обалденные, спасибо продавцу.",Выкупили
3404,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Татьяна,4,"Вчера, 17:42",В герметичной упаковке,Из 5 один брак,"Очень нужные пакеты, жаль что один с браком, не держит вакум",Выкупили
7095,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Ирина,5,"Сегодня, 18:19","вкусный сироп, для коктейлей отлично",,,Выкупили
3844,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Татьяна,5,"29 мая, 16:57",Очень удобные вакуумные пакеты. Качество отличное. Сама заглушка удобна. Идеально. Заказала снова их же.,,,Выкупили
7499,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Дина,5,"21 июня, 18:09",Всё отлично 👌,,,Выкупили
70,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Лилия,3,"22 июня, 12:41","Ткань лёгкая,на лето хопошо","Не на мою фигуру,тк спереди ткань буквально висит мешком. Складки.
Выглядит плохо.",Просто не мой фасон,Отказались
10550,35778729,"Жиросжигатель для похудения капсулы, БАД",Аня,5,"Сегодня, 16:38",,,"Результат не заставил себя долго ждать, я очень рада, что заказала его! Снижение веса я увидела уже после первой недели приема, и при этом я ничего особо не предпринимала)) Порции еды стали гораздо меньше, я стала быстрее наедаться!",Выкупили
11212,35778729,"Жиросжигатель для похудения капсулы, БАД",Алёна,5,"22 июня, 19:59",,Не выявила,"Орсофит выбрала именно по причине натурального составв, загуглила каждый компонент по отдельности) Все они действительно положительно действуют в плане снижения веса и аппетита. Пью третий день, чувствую себя хорошо, стала меньше жрать, уже радует",Выкупили
2996,3932186,Мультибокс для овощерезки «Практика»,Татьяна,4,"12 февраля, 18:26","Пришёл во время , терка входит хорошо",Поместилась только одна насадка,,Выкупили
9460,31299196,Гидрофильное гель масло для умывания и снятия макияжа,Рита,1,"17 июня, 11:04",,,"это че нафиг такое? почему на картинке одно, а приходит совсем другое",Выкупили
12038,135562201,Бокалы для вина 2 шт с надписью Лучшему учителю,Елена,3,"17 марта, 21:05",,,Один бокал пришел разбитый,Выкупили
6671,135895113,Блузка боди с длинным рукавом,Регина,5,"17 марта 2024, 01:44",,,"Отличное боди, приятная к телу ткань. Пришло без брака. Село идеально",
10917,35778729,"Жиросжигатель для похудения капсулы, БАД",Вероника,5,"23 июня, 19:57",,Нет,"У меня часто появляются аллергические реакции на различные добавки, но здесь все слава Богу обошлось, и еще могу сказать, что капсулы хорошо уталяют аппетит",Выкупили
6386,135895113,Блузка боди с длинным рукавом,Покупатель Wildberries,5,"19 декабря 2024, 12:49",,,Боди прекрасно село по фигуре! Качество отличное 👍 Рекомендую!!!,Отказались
3822,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Юлия,1,"30 мая, 12:44",Все,"Ключик не подходит к этим пакетам, закрывали руками (но качественно). Два пакета сдулись, но через час обратно надулись. Еще один даже не сдулся.",Бесполезная трата моего времени (которого во время переезда нет)!,Выкупили
7516,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Светлана,3,"21 июня, 14:26",,"Крышка прокручивается, пришлось ножом открывать, поэтому 3 звезды, Надеюсь, что не поделка, хотя прокручиваться в оригинале не должно, очень хотелось, что бы на вкус не повлияло.",,Выкупили
9471,31299196,Гидрофильное гель масло для умывания и снятия макияжа,Анастасия,5,"17 июня, 06:30","Запах -бомба😘, действительно очищает от чёрных точек",,,Выкупили
10313,35778729,"Жиросжигатель для похудения капсулы, БАД",Анжелика,5,"22 июня, 18:10",,,"Отличный препарат с натуральным составом и отсутствием побочных эффектов. Реально притупляет чувство голода, особенно для меня это действие актуально в ПМС. Никаких неприятных моментов не заметила. Однозначно стоит своих денег, не пожалеете!",Выкупили
1078,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Ксения,5,"22 июня, 17:19",Памперсы лучше всех ещё трусики супер советую. Очень хорошие,,,Выкупили
6592,135895113,Блузка боди с длинным рукавом,Дарина,4,"05 июля 2024, 14:29",,,"Тоже свободная, всё хорошо сидит, но не по росту, даже не застегнула. Сразу скажу живот, никак у бегемота😁😁😁в меру. Жалко, но пришлось отказаться)",
6223,135895113,Блузка боди с длинным рукавом,Покупатель Wildberries,5,"11 мая, 16:14",Боди шикарное,,,Выкупили
10236,35778729,"Жиросжигатель для похудения капсулы, БАД",Надя,5,"22 июня, 21:03","Эффективные, баночка с защитной мембраной под крышкой",,"Пропила курс ровно месяц, спортом конечно не занималась, это вообще не моё, но за питанием старалась следить. Результат приятно порадовал, за весь курс ушло почти 5 кг! Такого результата я не ожидала. Однозначно буду время от времени пропивать",Выкупили
6291,135895113,Блузка боди с длинным рукавом,Машенька,3,"16 февраля, 13:41",,Что то пошло не так. Ткань одно разочарование,,Отказались
7556,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Галина,5,"21 июня, 00:07",Просто отличный сироп,,,Выкупили
1053,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Татьяна,5,"22 июня, 21:22","В этот раз почему то протекли
Хотя малыш весит 7 кг….
Всегда брала моми и в этот раз разочарована",,,Выкупили
8254,28923876,Блузка базовая,Юлия,5,"Вчера, 20:41","Отличная футболка на выход. Материал, как у блузки",,,Выкупили
3679,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Покупатель Wildberries,5,"07 июня, 01:45",Хорошие пакеты для одежды была бы насос но заказала аказывается без насоса Нада теперь заказывать насос адельна а можна вторую заказ прислать с насосом была бы рада,,,Выкупили
10430,35778729,"Жиросжигатель для похудения капсулы, БАД",Лариса,5,"22 июня, 11:04","Пью вторую банку, толку нет пока. Мне кажется, что аппетит не уменьшается, хотя я очень мало ем.",,,Выкупили
1953,183948489,Подарочный набор бокалов с надписью,Ольга,5,"20 марта, 11:35",Бокалы очень понравились.,Но к сожалению при осмотре обнаружили бой. Пришлост отказаться. А так я бы их забрала.,,Отказались
4695,160599645,Весы напольные электронные с приложением для дома 180 кг,Анна,5,"23 июня, 18:45","Весы пришли хорошо запечатаные, показывают верно 👍",,,Выкупили
4475,160599645,Весы напольные электронные с приложением для дома 180 кг,Галина,5,"Сегодня, 07:38",Отличные весы,Минусов не увидела,"Супер весы! Красивые, а главное показывают точный вес. Покупкой довольна.  Доставка быстрая, упакованно отлично,  батарейки в комплекте.  Спасибо большое 🌹",Выкупили
11131,35778729,"Жиросжигатель для похудения капсулы, БАД",Надежда,5,"23 июня, 07:14",,,"Я принимаю этот жиросжигатель уже две недели, принимая по две таблетки в день. Он действительно помогает снизить аппетит, что делает контроль над приемом пищи легче. На перекусы в течении дня уже не тянет, т.к. чувствую себя сытой между приемами пищи. Никаких побочек за время приема не заметила, все отлично. За две недели пока что сбросила 1,5 кг, очень довольна результатом. Намерена продолжать его прием и надеюсь на еще более выраженные результаты в будущем. Продавцу спасибоа за доставку и рабочий жиросжигатель.",Выкупили
6902,135895113,Блузка боди с длинным рукавом,Мария,5,"29 ноября 2023, 15:53",,,"Боли хороший, нормально сшит, но на рост 169 короткий, длина рук не подходит под прорези для пальцев, и  как Боди по длине маловат, заправляю и ношу как кофту",
6422,135895113,Блузка боди с длинным рукавом,Виктория,5,"08 декабря 2024, 23:34",,,"Товар очень понравился, брала два размера, и не подошли, очень малорят. Пришлось отказаться",Отказались
101,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Наталья,5,"20 июня, 18:58",Это просто бомба!!! Спасибо большое продавцу!!! Рекомендую 👍👍👍,,,Выкупили
4807,160599645,Весы напольные электронные с приложением для дома 180 кг,Юлия,5,"23 июня, 09:45","Хорошо работает, рада покупке",,,Выкупили
6912,135895113,Блузка боди с длинным рукавом,Светлана,3,"25 ноября 2023, 12:35",,,"Симпатичный боди, но на груди топорщица. На рост 169 длинный, на 48 размер норм. Отказ",
6338,135895113,Блузка боди с длинным рукавом,Татьяна,5,"12 января, 05:25","Очень плотное,швы ровные,смотрится очень красиво",,,Выкупили
5035,160599645,Весы напольные электронные с приложением для дома 180 кг,Дарья,5,"21 июня, 14:43",Многофункциональные весы,,Все отлично работает,Выкупили
5181,160599645,Весы напольные электронные с приложением для дома 180 кг,Наталья,5,"20 июня, 08:05","Очень удобные, точные, компактные, простые в обращении.",Нареканий нет.,Продавец добросовестный. Товар отличный. К покупке рекомендую.,Выкупили
3781,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Покупатель Wildberries,5,"01 июня, 14:22",Отлично справляется,,,Выкупили
3693,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Оксана,5,"06 июня, 07:49",,,Супер. Я всем рекомендую,Выкупили
9035,31299196,Гидрофильное гель масло для умывания и снятия макияжа,Аида,4,"24 июня, 16:54","Нормальное масло, но пришла помятая коробка",,,Выкупили
10347,35778729,"Жиросжигатель для похудения капсулы, БАД",Кристина,5,"22 июня, 16:22",,,"Ничего плохого сказать не могу, принимаю только неделю, но результат уже заметен! Ночных перекусов больше нет, аппетит подавляет хорошо, я в целом стала лучше себя чувствовать. На весы пока не вставала, но животик уменьшился в объемах))",Выкупили
5725,142199442,Емкость для сыпучих продуктов баночки c наклейками,Юлия,5,"28 марта, 16:46",Заказываем уже 5-й раз,,,Выкупили
7258,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Анастасия,5,"Вчера, 08:57","Беру второй раз, нравится",,,Выкупили
2943,3932186,Мультибокс для овощерезки «Практика»,Валентина,5,"18 февраля, 14:36",Качество супер,,,Выкупили
5381,142199442,Емкость для сыпучих продуктов баночки c наклейками,Светлана,5,"15 мая, 16:40","беру уже 2й такой набор, очень понравилось, что очень подходящий размер- не большие, но и не маленькие, ставятся друг на друга и прекрасно стоят",,,Выкупили
1923,183948489,Подарочный набор бокалов с надписью,Надежда,1,"22 марта, 15:10","Бокалы очень хорошие,беру не первый раз.Но к сожалению заказ пришёл в разбитом виде(((",,,Отказались
3386,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Лина,4,"Сегодня, 11:44","Пакеты качественные, свою функцию выполняют на 100",Насос слабенький,"Насос более 5 минут работал, сжал сколько смог. Потом взяли ещё пылесос и вот он сжал ещё гораздо сильнее. Так что насос слабоват",Выкупили
8607,28923876,Блузка базовая,Элина,4,"07 июня, 01:05",,,"Блузка оказалась большой на параметры 92-74-96. Ткань лёгкая, цвет красивый. Не подошла по размеру, поэтоиу отказ.",Отказались
533,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Екатерина,5,"30 мая, 23:40","Джинсы очень хорошие, удобнее, идут размер в размер! Беру уже второй раз, естественно буду заказывать ещё!!",,,Выкупили
9327,31299196,Гидрофильное гель масло для умывания и снятия макияжа,Петимат,5,"19 июня, 16:36","У меня очень чувствительная кожа,но это масло очень хорошо подходит. Не сушит кожу.Беру во второй раз",,,Выкупили
11469,35778729,"Жиросжигатель для похудения капсулы, БАД",Анна,5,"22 июня, 02:04",,,"Вполне себе хороший помощник в похудении, в составе радуют натуральные компоненты, без химии. Дополнительный помощник в борьбе с лишним весом, снижает аппетит и тягу к сладостям, советую.",Выкупили
6795,135895113,Блузка боди с длинным рукавом,Алина,5,"19 января 2024, 16:18",,,"Очень красивая, размер подошёл",
6442,135895113,Блузка боди с длинным рукавом,Анна,3,"30 ноября 2024, 19:58",Нет,"Качество на 3, зона декольте задрана, выглядит ущербно",,
10061,35778729,"Жиросжигатель для похудения капсулы, БАД",Карина,5,"23 июня, 15:06",,,Пью 5 й день пока особого результата не заметила,Выкупили
2614,3932186,Мультибокс для овощерезки «Практика»,Роза,5,"29 апреля, 00:21","Понравилось всё. 
Просто супер! Буду заказывать ещё насадки.",,Пришло всё хорошо упаковано.,Выкупили
2348,183948489,Подарочный набор бокалов с надписью,Надежда,5,"06 марта, 18:13",Все понравилось!,,,Выкупили
4772,160599645,Весы напольные электронные с приложением для дома 180 кг,Наталья,5,"23 июня, 12:45 • Дополнен",,,"товар понравился, работает исправно",
19,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Наталия,4,"Вчера, 13:05",,,"По качеству претензий нет, всё хорошо прошито и цвет красивый. 
НО модель для девушек с животом, и у худых спереди очень свободно в районе живота, висит некрасиво(",Отказались
9848,35778729,"Жиросжигатель для похудения капсулы, БАД",Екатерина,1,"Вчера, 15:15",Толку нет от них,,,Выкупили
10063,35778729,"Жиросжигатель для похудения капсулы, БАД",Ксения,3,"23 июня, 15:00",,Не работает,,Выкупили
8587,28923876,Блузка базовая,Диана,1,"08 июня, 13:44",,"Цвет не бежевый, а цвета фуксии",,Отказались
2788,3932186,Мультибокс для овощерезки «Практика»,Татьяна,5,"16 марта, 07:59",,,"Тонковаты кусочки овощей режет, чуть по шире бы",Выкупили
10615,35778729,"Жиросжигатель для похудения капсулы, БАД",Галина,4,"Сегодня, 12:51",,,Пропила курс не поправилась но и не похудела.,Выкупили
5169,160599645,Весы напольные электронные с приложением для дома 180 кг,Артем,5,"20 июня, 10:28 • Дополнен",,,"Спасибо продавцу, помог разобраться, весами доволен, свюи функции выполняет на отлично",
2543,3932186,Мультибокс для овощерезки «Практика»,Юлия,5,"16 мая, 20:14",Покупала в подарок. Взрослые дети довольны. Вещь очень нужная,,,Выкупили
321,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Светлана,5,"10 июня, 14:31",,,"Джинсы отличные, но мне не подошли... Жмут. В талии застегнулись, но на опе сползают. В ногах жмет, как сковывают. И по длине не вышла ростом... На объем бедер 126 не советую. Талия 105 застегиваются хорошо.",Вернули
6174,142199442,Емкость для сыпучих продуктов баночки c наклейками,Октябрина,5,"13 февраля, 20:02",,,,Выкупили
9902,35778729,"Жиросжигатель для похудения капсулы, БАД",Эвелина,5,"Вчера, 02:54",,,"Жиросжигатель заказала, потому что срочно надо было похудеть. Прислали быстро. Я пила, как написано в инструкции. За две недели похудела на 2,5 кг, даже больше, чем планировала. Капсулы очень помогают! Обязательно закончу курс!",Выкупили
2932,3932186,Мультибокс для овощерезки «Практика»,Инга,5,"20 февраля, 08:26","Отличная , острая",,,Выкупили
3647,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Екатерина,2,"09 июня, 15:02","Воздух практически не откачивает. Вооде гудит, но на глапан вообще не как не прилегает, не вкручивается, не вставляется. Не понятиюен принцип работы вообще. Сам насос гудит громко, а толку ноль",,,Выкупили
6978,135895113,Блузка боди с длинным рукавом,Ангелина Матейчик,5,"30 сентября 2023, 08:09",,,Просто обалденное боди,
2995,3932186,Мультибокс для овощерезки «Практика»,Татьяна,5,"12 февраля, 18:28","Использовать удобно, сомневалась в надобности, но реально удобно",,,Выкупили
6387,135895113,Блузка боди с длинным рукавом,Наталья,3,"19 декабря 2024, 11:10",Красивая,Маломерит,,Отказались
11435,35778729,"Жиросжигатель для похудения капсулы, БАД",Светлана,5,"22 июня, 08:43",,,"Пишу свой отзыв по окончании курса приема таблеток для похудения. Ранее уже пробовала различные способы и средства дял похудения, но ничего не увенчалось успехом. Этот жиросжигатель действует медленно, но эффективно, вес потихоньку снижается, без вреда и стресса для организма. Аппетит уменьшился и объемы порций тоже. Прошло уже две недели, как я закончила их пить, вес не вернулся, а объемы порций остались такие же маленькие. За полный курс похудела на 4 кг. Поэтому я решила заказать еще одну баночку и пройти еще один курс.",Выкупили
10762,35778729,"Жиросжигатель для похудения капсулы, БАД",Алена,5,"Вчера, 20:28",,не увидела,Жиросжигатель стал моей тайной в пути к стройной фигуре.Рада что решилась попробовать,Выкупили
5553,142199442,Емкость для сыпучих продуктов баночки c наклейками,Горшкова,5,"14 апреля, 23:10",,,"Всё пришло отлично, хорошая упаковка, всё целое спасибо.",Выкупили
7797,9670349,Сироп Клубника для коктейлей и лимонадов 1л,Алла,5,"18 июня, 16:56 • Дополнен",,,Очень вкусный сироп 👍,Выкупили
11195,35778729,"Жиросжигатель для похудения капсулы, БАД",Надя,5,"22 июня, 21:03","Эффективные, баночка с защитной мембраной под крышкой",,"Пропила курс ровно месяц, спортом конечно не занималась, это вообще не моё, но за питанием старалась следить. Результат приятно порадовал, за весь курс ушло почти 5 кг! Такого результата я не ожидала. Однозначно буду время от времени пропивать",Выкупили
3105,3932186,Мультибокс для овощерезки «Практика»,Ольга,5,"27 января, 01:40","Это очень отличная тётка. Именно Бёрнер. Острый нож, удобная соломка, брусочки, ломтиками. Все очень легко режется и быстро. Сама пользуюсь более 30 лет и очень довольна. Сейчас брала на подарок, т. к. Уверена в качестве. Спасибо.",,,Выкупили
263,314706859,Джинсы зауженные скинни с высокой посадкой стрейч,Анастасия,5,"13 июня, 16:53",,,Замечательно 🤟 спасибо .,Выкупили
4894,160599645,Весы напольные электронные с приложением для дома 180 кг,Лариса,5,"22 июня, 14:12","Очень хорошие весы. Точное взвешивание, лёгкие. Купила по совету знакомых.",Минусов нет.,Советую к покупке.,Выкупили
811,205498718,Подгузники для новорожденных COMFORT CARE NB до 5кг 102шт,Кристина,5,"Сегодня, 11:57","Давно пользуемся этими подгузниками, хорошо впитывающие, на ночь хватает",,,Выкупили
3649,179111724,Вакуумные пакеты для одежды и вещей набор 5 штук,Мария,5,"09 июня, 10:27","Все отлично, место экономит значительно 👍 рекомендую",,,Выкупили
3297,3932186,Мультибокс для овощерезки «Практика»,Марина,4,"29 декабря 2024, 18:41",,"Тёрка пришла с другим артикулом, поэтому засомневалась в её оригинальности , тот ли это товар и сделала возврат, хотелось бы , чтобы заказы совпадали по заявленным артикулам.",,Отказались
10491,35778729,"Жиросжигатель для похудения капсулы, БАД",Даша,5,"22 июня, 07:53",,,"Поделюсь основанным своим опытом. Эффективное средство. Только что допила всю банку и точно могу сказать что все заявленные свойства есть. Аппетит сильно снижают - можно сильно урезать рацион комфортно и без мучений, легко отказалась от сладкого. Жир сжигают, у меня сгорело 4.8кг, c 78 до 73.2 но у меня реально много лишнего было, не думаю что у всех сгорит так много. Никаких побочек кроме жажды иногда не было. Это моя лучшая покупка на вб, рекомендую всем кто хочет быстро сбросить, а я заказала себе еще.",Выкупили
